Donation_ID,Donor_ID,Food_Category,Quantity_KG,Donation_Date,Pickup_Location,Pickup_Time,Expiry_Hours,Status,Estimated_Meals,Status_Clean,NGO_ID,Delivery_Status,Claim_Date,Claim_Count,Total_Claimed_KG,Delivered_Claim_Count,Delivered_Quantity_KG,Average_Pickup_Delay_Min,Donor_Name,Donor_Type,City,NGO_Name,City_NGO,Service_Area,Beneficiaries_Served_Monthly,Volunteer_Count,Active,Month,Year
DON606522,DNR501256,Fruits & Vegetables,20.9,2026-06-28,Mumbai,Evening,29.9,Picked Up,46,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1257,Restaurant,Pune,,,,,,,2026-06,2026
DON613258,DNR511710,Snacks,39.79,2026-06-28,Hyderabad,Morning,2.0,Claimed,88,claimed,NGO705112,Delivered,2026-02-06,1.0,34.25,1.0,34.25,38.0,Donor 11711,Household,Ahmedabad,Community NGO 5113,Bengaluru,North,1648.0,57.0,Yes,2026-06,2026
DON613732,DNR503205,Snacks,45.26,2026-06-28,Chennai,Afternoon,31.6,Expired,100,expired,NGO709396,Requested,2026-06-10,1.0,5.19,0.0,0.0,32.0,Donor 3206,Hotel,Kolkata,Community NGO 9397,Kolkata,East,1085.0,25.0,Yes,2026-06,2026
DON606696,DNR508212,Packaged Food,40.72,2026-06-28,Bengaluru,Afternoon,19.4,Delivered,90,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8213,Restaurant,Ahmedabad,,,,,,,2026-06,2026
DON603028,DNR511405,Bakery,23.03,2026-06-28,Ahmedabad,Evening,13.4,Claimed,51,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11406,Hotel,Kolkata,,,,,,,2026-06,2026
DON619208,DNR502119,Dairy,36.25,2026-06-28,Jaipur,Afternoon,22.0,Delivered,80,delivered,NGO706132,Delivered,2026-03-28,1.0,6.59,1.0,6.59,43.0,Donor 2120,Restaurant,Jaipur,Community NGO 6133,Bengaluru,East,120.0,57.0,No,2026-06,2026
DON606022,DNR510109,Beverages,26.45,2026-06-28,Jaipur,Morning,15.0,Wasted,58,wasted,NGO707395,Assigned,2026-04-03,1.0,58.78,0.0,0.0,22.0,Donor 10110,Household,Pune,Community NGO 7396,Remote,Central,2854.0,27.0,Yes,2026-06,2026
DON614759,DNR511585,Cooked Meals,41.81,2026-06-28,Delhi NCR,Evening,7.8,Delivered,92,delivered,NGO701324,Delivered,2026-07-17,4.0,79.46000000000001,4.0,79.46000000000001,28.5,Donor 11586,Restaurant,Kolkata,Community NGO 1325,Chennai,Citywide,141.0,2.0,Yes,2026-06,2026
DON608000,DNR503587,Fruits & Vegetables,22.53,2026-06-28,Jaipur,Evening,23.4,Available,50,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3588,Bakery,Remote,,,,,,,2026-06,2026
DON617679,DNR509708,Fruits & Vegetables,23.48,2026-06-28,Mumbai,Afternoon,23.1,Claimed,52,claimed,NGO703260,Picked Up,2026-07-06,1.0,35.28,0.0,0.0,76.0,Donor 9709,Restaurant,Delhi NCR,Community NGO 3261,Ahmedabad,West,2149.0,48.0,Yes,2026-06,2026
DON600261,DNR504561,Cooked Meals,13.66,2026-06-28,Mumbai,Morning,12.8,Delivered,30,delivered,NGO703497,Picked Up,2026-01-12,1.0,2.48,0.0,0.0,50.0,Donor 4562,Hotel,Jaipur,Community NGO 3498,Pune,South,2003.0,58.0,Yes,2026-06,2026
DON612988,DNR510904,Cooked Meals,31.51,2026-06-28,Remote,Evening,25.7,Claimed,69,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10905,Hotel,Hyderabad,,,,,,,2026-06,2026
DON602284,DNR507854,Packaged Food,19.32,2026-06-28,Kolkata,Morning,24.0,Delivered,43,delivered,NGO708971,Requested,2026-05-28,1.0,8.21,0.0,0.0,78.0,Donor 7855,Household,Kolkata,Community NGO 8972,Chennai,North,1027.0,13.0,Yes,2026-06,2026
DON613457,DNR510391,Other,12.84,2026-06-28,Bengaluru,Afternoon,25.8,Delivered,28,delivered,NGO702885,Delivered,2026-01-28,1.0,35.24,1.0,35.24,57.0,Donor 10392,Event,Chennai,Community NGO 2886,Delhi NCR,West,850.0,39.0,Yes,2026-06,2026
DON613179,DNR500047,Cooked Meals,14.81,2026-06-28,Delhi NCR,Afternoon,31.0,Delivered,33,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 48,Household,Delhi NCR,,,,,,,2026-06,2026
DON609793,DNR501967,Fruits & Vegetables,7.9,2026-06-28,Mumbai,Afternoon,10.3,Delivered,17,delivered,NGO706253,Delivered,2026-07-08,2.0,59.13,1.0,52.27,24.0,Donor 1968,Event,Delhi NCR,Community NGO 6254,Bengaluru,East,242.0,36.0,Yes,2026-06,2026
DON605751,DNR500195,Dairy,27.24,2026-06-28,Jaipur,Evening,12.2,Claimed,60,claimed,NGO703500,Picked Up,2026-06-08,3.0,70.26,2.0,49.370000000000005,32.0,Donor 196,Household,Kolkata,Community NGO 3501,Pune,West,100.0,70.0,Yes,2026-06,2026
DON604672,DNR508245,Catering Surplus,22.67,2026-06-28,Mumbai,Afternoon,29.0,Delivered,50,delivered,NGO702560,Delivered,2026-07-12,2.0,24.98,1.0,16.68,36.0,Donor 8246,Restaurant,Delhi NCR,Community NGO 2561,Bengaluru,Citywide,2890.0,38.0,Yes,2026-06,2026
DON615363,DNR509034,Beverages,21.79,2026-06-28,Chennai,Morning,20.7,Available,48,available,NGO705732,Delivered,2026-02-12,1.0,6.6,1.0,6.6,52.0,Donor 9035,Restaurant,Bengaluru,Community NGO 5733,Hyderabad,Citywide,326.0,65.0,Yes,2026-06,2026
DON606735,DNR510059,Rice & Grains,14.85,2026-06-28,Delhi NCR,Afternoon,38.2,Delivered,33,delivered,NGO709350,Delivered,2026-03-26,1.0,19.18,1.0,19.18,58.0,Donor 10060,Bakery,Delhi NCR,Community NGO 9351,Chennai,West,2520.0,62.0,Yes,2026-06,2026
DON602067,DNR503935,Beverages,16.43,2026-06-28,Ahmedabad,Evening,15.3,Wasted,36,wasted,NGO705813,Delivered,2026-04-18,1.0,10.88,1.0,10.88,35.0,Donor 3936,Grocery Store,Pune,Community NGO 5814,Kolkata,East,1975.0,71.0,Yes,2026-06,2026
DON612137,DNR503082,Cooked Meals,16.44,2026-06-28,Chennai,Evening,26.5,Picked Up,36,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3083,Cafeteria,Jaipur,,,,,,,2026-06,2026
DON610995,DNR506610,Beverages,31.52,2026-06-28,Pune,Evening,13.6,Delivered,69,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6611,Household,Hyderabad,,,,,,,2026-06,2026
DON613877,DNR501936,Cooked Meals,30.56,2026-06-28,Hyderabad,Night,26.9,Picked Up,67,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1937,Household,Jaipur,,,,,,,2026-06,2026
DON614280,DNR505943,Fruits & Vegetables,38.64,2026-06-28,Ahmedabad,Afternoon,23.0,Delivered,85,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5944,Restaurant,Chennai,,,,,,,2026-06,2026
DON605425,DNR507269,Packaged Food,43.06,2026-06-28,Delhi NCR,Night,17.9,Wasted,95,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7270,Grocery Store,Remote,,,,,,,2026-06,2026
DON606867,DNR507618,Cooked Meals,38.74,2026-06-28,Ahmedabad,Night,26.5,Delivered,85,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7619,Grocery Store,Chennai,,,,,,,2026-06,2026
DON608014,DNR500645,Fruits & Vegetables,46.31,2026-06-28,Chennai,Morning,2.0,Delivered,102,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 646,Restaurant,Chennai,,,,,,,2026-06,2026
DON607785,DNR503402,Packaged Food,36.38,2026-06-28,Bengaluru,Afternoon,21.0,Available,80,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3403,Restaurant,Bengaluru,,,,,,,2026-06,2026
DON616514,DNR502621,Cooked Meals,16.17,2026-06-28,Pune,Evening,2.7,Delivered,36,delivered,NGO706509,Delivered,2026-02-11,2.0,22.48,2.0,22.48,75.5,Donor 2622,Restaurant,Hyderabad,Community NGO 6510,Bengaluru,West,1001.0,75.0,Yes,2026-06,2026
DON606773,DNR509068,Cooked Meals,10.19,2026-06-28,Remote,Morning,17.0,Claimed,22,claimed,NGO701475,Cancelled,2026-04-24,1.0,26.6,0.0,0.0,40.0,Donor 9069,Household,Kolkata,Community NGO 1476,Ahmedabad,East,462.0,58.0,No,2026-06,2026
DON606919,DNR501686,Bakery,24.14,2026-06-28,Remote,Evening,36.5,Picked Up,53,picked up,NGO705004,Delivered,2026-01-28,1.0,18.93,1.0,18.93,18.0,Donor 1687,Hotel,Bengaluru,Community NGO 5005,Kolkata,East,1841.0,9.0,No,2026-06,2026
DON606626,DNR500280,Snacks,33.37,2026-06-28,Bengaluru,Afternoon,26.2,Claimed,73,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 281,Restaurant,Ahmedabad,,,,,,,2026-06,2026
DON605667,DNR511663,Bakery,38.22,2026-06-28,Remote,Night,33.6,Delivered,84,delivered,NGO706158,Delivered,2026-05-28,3.0,88.39,2.0,57.91,36.0,Donor 11664,Event,Kolkata,Community NGO 6159,Bengaluru,Central,829.0,14.0,Yes,2026-06,2026
DON602249,DNR500251,Cooked Meals,12.99,2026-06-28,Pune,Morning,18.3,Delivered,29,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 252,Event,Mumbai,,,,,,,2026-06,2026
DON602108,DNR500614,Bakery,9.9,2026-06-28,Chennai,Morning,19.3,Delivered,22,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 615,Household,Pune,,,,,,,2026-06,2026
DON616825,DNR500300,Cooked Meals,24.31,2026-06-28,Ahmedabad,Morning,41.4,Picked Up,53,picked up,NGO702280,Picked Up,2026-07-20,3.0,62.61,0.0,0.0,41.666666666666664,Donor 301,Event,Mumbai,Community NGO 2281,Mumbai,Central,1543.0,21.0,Yes,2026-06,2026
DON609835,DNR502942,Bakery,31.02,2026-06-28,Mumbai,Night,14.4,Delivered,68,delivered,NGO703088,Delivered,2026-05-30,1.0,12.48,1.0,12.48,68.0,Donor 2943,Event,Pune,Community NGO 3089,Hyderabad,West,703.0,24.0,Yes,2026-06,2026
DON607811,DNR505117,Other,34.23,2026-06-28,Hyderabad,Morning,31.8,Claimed,75,claimed,NGO709476,Cancelled,2026-05-11,1.0,24.27,0.0,0.0,46.0,Donor 5118,Hotel,Remote,Community NGO 9477,Bengaluru,South,715.0,11.0,No,2026-06,2026
DON611344,DNR502039,Packaged Food,13.77,2026-06-28,Delhi NCR,Afternoon,8.2,Delivered,30,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 2040,Restaurant,Delhi NCR,,,,,,,2026-06,2026
DON611768,DNR506767,Dairy,20.13,2026-06-28,Chennai,Evening,22.0,Delivered,44,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6768,Cafeteria,Chennai,,,,,,,2026-06,2026
DON611613,DNR508929,Packaged Food,2.77,2026-06-28,Mumbai,Afternoon,26.3,Expired,6,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8930,Hotel,Kolkata,,,,,,,2026-06,2026
DON601444,DNR502538,Cooked Meals,31.33,2026-06-28,Bengaluru,Afternoon,17.0,Expired,69,expired,NGO701898,Delivered,2026-01-05,1.0,8.9,1.0,8.9,21.0,Donor 2539,Cafeteria,Delhi NCR,Community NGO 1899,Chennai,Central,2634.0,74.0,Yes,2026-06,2026
DON613286,DNR510916,Rice & Grains,31.88,2026-06-28,Chennai,Evening,2.0,Claimed,70,claimed,NGO700685,Delivered,2026-06-18,1.0,7.36,1.0,7.36,62.0,Donor 10917,Bakery,Ahmedabad,Community NGO 686,Remote,Central,2555.0,78.0,Yes,2026-06,2026
DON604467,DNR505735,Cooked Meals,30.2,2026-06-28,Chennai,Evening,13.8,Picked Up,66,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5736,Restaurant,Kolkata,,,,,,,2026-06,2026
DON614830,DNR505312,Bakery,21.12,2026-06-28,Delhi NCR,Afternoon,34.1,Available,46,available,NGO708869,Requested,2026-06-07,1.0,6.23,0.0,0.0,5.0,Donor 5313,Cafeteria,Pune,Community NGO 8870,Kolkata,West,774.0,52.0,Yes,2026-06,2026
DON613864,DNR506451,Snacks,25.9,2026-06-28,Bengaluru,Night,19.3,Delivered,57,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6452,Restaurant,Delhi NCR,,,,,,,2026-06,2026
DON610778,DNR506729,Fruits & Vegetables,23.34,2026-06-28,Remote,Afternoon,2.0,Delivered,51,delivered,NGO704223,Delivered,2026-08-05,3.0,81.28,3.0,81.28,58.333333333333336,Donor 6730,Hotel,Mumbai,Community NGO 4224,Delhi NCR,Citywide,2802.0,15.0,Yes,2026-06,2026
DON608538,DNR511086,Cooked Meals,8.21,2026-06-28,Delhi NCR,Morning,11.1,Delivered,18,delivered,NGO700349,Delivered,2026-06-28,2.0,43.06,1.0,19.95,63.0,Donor 11087,Cafeteria,Remote,Community NGO 350,Kolkata,East,1234.0,77.0,Yes,2026-06,2026
DON615464,DNR507256,Packaged Food,4.31,2026-06-28,Jaipur,Night,30.4,Claimed,9,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7257,Restaurant,Hyderabad,,,,,,,2026-06,2026
DON610075,DNR510680,Rice & Grains,51.15,2026-06-28,Remote,Evening,30.9,Claimed,113,claimed,NGO705843,Cancelled,2026-04-21,4.0,55.45,1.0,11.07,39.0,Donor 10681,Grocery Store,Jaipur,Community NGO 5844,Kolkata,West,744.0,34.0,Yes,2026-06,2026
DON616011,DNR511919,Rice & Grains,18.72,2026-06-28,Jaipur,Afternoon,30.9,Delivered,41,delivered,NGO707632,Picked Up,2026-02-10,1.0,18.59,0.0,0.0,52.0,Donor 11920,Restaurant,Delhi NCR,Community NGO 7633,Mumbai,East,1239.0,32.0,No,2026-06,2026
DON606590,DNR507083,Catering Surplus,20.71,2026-06-28,Mumbai,Morning,7.0,Expired,46,expired,NGO704804,Requested,2026-04-27,1.0,37.41,0.0,0.0,68.0,Donor 7084,Restaurant,Pune,Community NGO 4805,Mumbai,South,555.0,65.0,Yes,2026-06,2026
DON603183,DNR501537,Fruits & Vegetables,24.12,2026-06-28,Kolkata,Evening,20.3,Wasted,53,wasted,NGO708884,Picked Up,2026-01-22,1.0,25.68,0.0,0.0,5.0,Donor 1538,Grocery Store,Mumbai,Community NGO 8885,Pune,Central,40.0,13.0,Yes,2026-06,2026
DON609001,DNR506703,Rice & Grains,22.09,2026-06-28,Jaipur,Evening,5.0,Delivered,49,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6704,Household,Hyderabad,,,,,,,2026-06,2026
DON605464,DNR510032,Cooked Meals,20.04,2026-06-28,Delhi NCR,Evening,13.2,Delivered,44,delivered,NGO702503,Delivered,2026-05-03,1.0,27.2,1.0,27.2,52.0,Donor 10033,Hotel,Delhi NCR,Community NGO 2504,Bengaluru,Central,799.0,28.0,Yes,2026-06,2026
DON613566,DNR508821,Beverages,20.67,2026-06-28,Remote,Afternoon,26.2,Delivered,45,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8822,Restaurant,Chennai,,,,,,,2026-06,2026
DON615861,DNR504480,Catering Surplus,26.54,2026-06-28,Mumbai,Evening,8.4,Delivered,58,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 4481,Bakery,Jaipur,,,,,,,2026-06,2026
DON618831,DNR510126,Bakery,22.21,2026-06-29,Delhi NCR,Night,23.2,Picked Up,49,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 10127,Restaurant,Delhi NCR,,,,,,,2026-06,2026
DON619456,DNR510912,Rice & Grains,25.41,2026-06-29,Mumbai,Morning,3.8,Available,56,available,NGO706045,Delivered,2026-05-19,1.0,17.39,1.0,17.39,7.0,Donor 10913,Restaurant,Kolkata,Community NGO 6046,Delhi NCR,South,1498.0,53.0,Yes,2026-06,2026
DON608326,DNR500271,Dairy,29.89,2026-06-29,Ahmedabad,Afternoon,29.9,Available,66,available,NGO709552,Delivered,2026-07-17,1.0,18.84,1.0,18.84,25.0,Donor 272,Household,Chennai,Community NGO 9553,Mumbai,West,737.0,29.0,Yes,2026-06,2026
DON605462,DNR505869,Dairy,80.49,2026-06-29,Jaipur,Afternoon,14.3,Delivered,177,delivered,NGO701569,Delivered,2026-06-13,1.0,11.74,1.0,11.74,37.0,Donor 5870,Restaurant,Pune,Community NGO 1570,Pune,Citywide,945.0,24.0,Yes,2026-06,2026
DON608486,DNR510250,Fruits & Vegetables,14.1,2026-06-29,Jaipur,Morning,9.2,Delivered,31,delivered,NGO706000,Delivered,2026-06-25,2.0,46.57,1.0,30.16,62.0,Donor 10251,Grocery Store,Hyderabad,Community NGO 6001,Jaipur,North,2840.0,69.0,Yes,2026-06,2026
DON618569,DNR509900,Cooked Meals,29.13,2026-06-29,Kolkata,Evening,30.3,Delivered,64,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9901,Grocery Store,Chennai,,,,,,,2026-06,2026
DON601278,DNR508640,Fruits & Vegetables,13.61,2026-06-29,Pune,Afternoon,27.4,Available,30,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8641,Household,Pune,,,,,,,2026-06,2026
DON606459,DNR505570,Catering Surplus,10.79,2026-06-29,Jaipur,Morning,21.3,Available,24,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 5571,Bakery,Kolkata,,,,,,,2026-06,2026
DON606027,DNR500545,Fruits & Vegetables,14.4,2026-06-29,Jaipur,Morning,23.6,Delivered,32,delivered,NGO706064,Cancelled,2026-05-19,1.0,19.28,0.0,0.0,15.0,Donor 546,Restaurant,Hyderabad,Community NGO 6065,Hyderabad,North,2585.0,58.0,Yes,2026-06,2026
DON602634,DNR500320,Fruits & Vegetables,32.63,2026-06-29,Kolkata,Evening,19.3,Available,72,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 321,Grocery Store,Delhi NCR,,,,,,,2026-06,2026
DON613290,DNR500048,Bakery,15.44,2026-06-29,Kolkata,Evening,9.8,Delivered,34,delivered,NGO706903,Delivered,2026-06-05,2.0,18.83,1.0,11.23,39.5,Donor 49,Cafeteria,Jaipur,Community NGO 6904,Delhi NCR,West,2683.0,30.0,Yes,2026-06,2026
DON609387,DNR509137,Beverages,19.07,2026-06-29,Pune,Afternoon,2.1,Available,42,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9138,Event,Ahmedabad,,,,,,,2026-06,2026
DON605229,DNR501939,Bakery,50.99,2026-06-29,Hyderabad,Evening,16.7,Claimed,112,claimed,NGO708140,Delivered,2026-05-14,1.0,12.34,1.0,12.34,10.0,Donor 1940,Event,Pune,Community NGO 8141,Kolkata,West,1556.0,2.0,Yes,2026-06,2026
DON605766,DNR509723,Cooked Meals,18.95,2026-06-29,Jaipur,Evening,23.5,Delivered,42,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9724,Restaurant,Ahmedabad,,,,,,,2026-06,2026
DON617421,DNR503096,Rice & Grains,21.46,2026-06-29,Jaipur,Afternoon,15.1,Delivered,47,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3097,Hotel,Bengaluru,,,,,,,2026-06,2026
DON615823,DNR505685,Packaged Food,13.04,2026-06-29,Bengaluru,Evening,14.6,Claimed,29,claimed,NGO706854,Requested,2026-07-08,2.0,17.25,1.0,9.1,69.5,Donor 5686,Event,Mumbai,Community NGO 6855,Remote,Citywide,223.0,4.0,Yes,2026-06,2026
DON607216,DNR511980,Bakery,31.15,2026-06-29,Pune,Evening,24.8,Delivered,69,delivered,NGO707972,Delivered,2026-01-08,1.0,16.74,1.0,16.74,65.0,Donor 11981,Household,Kolkata,Community NGO 7973,Mumbai,Central,1330.0,79.0,Yes,2026-06,2026
DON610922,DNR506647,Cooked Meals,21.09,2026-06-29,Mumbai,Night,19.2,Delivered,46,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6648,Hotel,Kolkata,,,,,,,2026-06,2026
DON600219,DNR503231,Beverages,50.96,2026-06-29,Remote,Evening,21.2,Delivered,112,delivered,NGO702666,Delivered,2026-04-28,1.0,12.46,1.0,12.46,34.0,Donor 3232,Hotel,Chennai,Community NGO 2667,Jaipur,East,1168.0,7.0,Yes,2026-06,2026
DON613304,DNR509378,Cooked Meals,26.63,2026-06-29,Jaipur,Afternoon,11.1,Available,59,available,NGO706096,Delivered,2026-08-07,1.0,10.27,1.0,10.27,43.0,Donor 9379,Restaurant,Remote,Community NGO 6097,Ahmedabad,West,1046.0,76.0,Yes,2026-06,2026
DON617166,DNR509737,Snacks,32.87,2026-06-29,Pune,Evening,12.3,Claimed,72,claimed,NGO704362,Assigned,2026-08-05,1.0,11.0,0.0,0.0,15.0,Donor 9738,Restaurant,Hyderabad,Community NGO 4363,Chennai,East,1396.0,14.0,Yes,2026-06,2026
DON616073,DNR501782,Snacks,13.24,2026-06-29,Hyderabad,Night,2.0,Expired,29,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 1783,Restaurant,Mumbai,,,,,,,2026-06,2026
DON614597,DNR510783,Bakery,9.6,2026-06-29,Ahmedabad,Morning,10.5,Delivered,21,delivered,NGO706138,Delivered,2026-07-02,2.0,38.83,2.0,38.83,62.0,Donor 10784,Hotel,Kolkata,Community NGO 6139,Remote,Citywide,890.0,23.0,Yes,2026-06,2026
DON605693,DNR510387,Bakery,30.72,2026-06-29,Mumbai,Evening,24.2,Delivered,68,delivered,NGO703408,Delivered,2026-04-26,1.0,16.56,1.0,16.56,63.0,Donor 10388,Restaurant,Kolkata,Community NGO 3409,Chennai,Citywide,2120.0,32.0,Yes,2026-06,2026
DON603520,DNR503754,Dairy,28.39,2026-06-29,Bengaluru,Morning,25.9,Claimed,62,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 3755,Restaurant,Jaipur,,,,,,,2026-06,2026
DON612027,DNR511918,Dairy,27.97,2026-06-29,Chennai,Night,34.5,Picked Up,62,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 11919,Hotel,Chennai,,,,,,,2026-06,2026
DON619359,DNR508757,Bakery,29.5,2026-06-29,Ahmedabad,Afternoon,22.8,Picked Up,65,picked up,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8758,Grocery Store,Delhi NCR,,,,,,,2026-06,2026
DON613430,DNR505860,Snacks,24.2,2026-06-29,Pune,Morning,21.9,Delivered,53,delivered,NGO701545,Assigned,2026-06-27,1.0,6.68,0.0,0.0,20.0,Donor 5861,Cafeteria,Mumbai,Community NGO 1546,Bengaluru,West,382.0,46.0,Yes,2026-06,2026
DON613655,DNR502703,Snacks,17.58,2026-06-29,Kolkata,Afternoon,14.1,Delivered,39,delivered,NGO700477,Delivered,2026-01-21,1.0,8.91,1.0,8.91,65.0,Donor 2704,Hotel,Kolkata,Community NGO 478,Bengaluru,South,1304.0,42.0,Yes,2026-06,2026
DON600577,DNR503609,Catering Surplus,26.73,2026-06-29,Ahmedabad,Night,29.4,Claimed,59,claimed,NGO701588,Delivered,2026-05-06,2.0,61.480000000000004,2.0,61.480000000000004,22.0,Donor 3610,Hotel,Mumbai,Community NGO 1589,Remote,North,1935.0,42.0,No,2026-06,2026
DON603621,DNR508442,Dairy,17.91,2026-06-29,Mumbai,Morning,40.7,Delivered,39,delivered,,No Claim,,0.0,0.0,0.0,0.0,,Donor 8443,Household,Mumbai,,,,,,,2026-06,2026
DON618405,DNR507836,Cooked Meals,39.52,2026-06-29,Pune,Evening,30.4,Claimed,87,claimed,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7837,Restaurant,Mumbai,,,,,,,2026-06,2026
DON602295,DNR500039,Fruits & Vegetables,16.15,2026-06-29,Bengaluru,Night,19.5,Picked Up,36,picked up,NGO709221,Delivered,2026-05-27,1.0,14.69,1.0,14.69,93.0,Donor 40,Restaurant,Bengaluru,Community NGO 9222,Bengaluru,South,473.0,75.0,Yes,2026-06,2026
DON603424,DNR506763,Dairy,35.26,2026-06-29,Mumbai,Evening,19.3,Wasted,78,wasted,,No Claim,,0.0,0.0,0.0,0.0,,Donor 6764,Event,Bengaluru,,,,,,,2026-06,2026
DON603622,DNR509265,Bakery,18.92,2026-06-29,Pune,Morning,25.7,Picked Up,42,picked up,NGO707852,Delivered,2026-06-30,1.0,11.23,1.0,11.23,76.0,Donor 9266,Event,Hyderabad,Community NGO 7853,Mumbai,West,2312.0,68.0,Yes,2026-06,2026
DON603973,DNR508376,Other,6.13,2026-06-29,Chennai,Afternoon,20.8,Claimed,13,claimed,NGO709169,Delivered,2026-05-01,1.0,18.63,1.0,18.63,33.0,Donor 8377,Household,Mumbai,Community NGO 9170,Hyderabad,Citywide,2797.0,42.0,Yes,2026-06,2026
DON619544,DNR510309,Cooked Meals,30.05,2026-06-29,Pune,Night,13.6,Delivered,66,delivered,NGO706585,Delivered,2026-08-03,2.0,28.18,2.0,28.18,23.0,Donor 10310,Restaurant,Remote,Community NGO 6586,Pune,Citywide,2016.0,69.0,Yes,2026-06,2026
DON606255,DNR500817,Packaged Food,31.84,2026-06-29,Jaipur,Evening,15.2,Available,70,available,NGO703591,Picked Up,2026-06-23,1.0,7.15,0.0,0.0,54.0,Donor 818,Grocery Store,Remote,Community NGO 3592,Chennai,West,2574.0,39.0,Yes,2026-06,2026
DON606731,DNR503085,Other,18.96,2026-06-29,Kolkata,Afternoon,30.1,Wasted,42,wasted,NGO703817,Delivered,2026-01-15,1.0,20.17,1.0,20.17,38.0,Donor 3086,Cafeteria,Bengaluru,Community NGO 3818,Mumbai,North,517.0,39.0,Yes,2026-06,2026
DON608379,DNR500220,Packaged Food,45.12,2026-06-29,Remote,Evening,2.0,Available,99,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 221,Restaurant,Delhi NCR,,,,,,,2026-06,2026
DON618591,DNR511827,Rice & Grains,11.45,2026-06-29,Delhi NCR,Morning,11.2,Available,25,available,NGO705401,Delivered,2026-07-27,1.0,47.33,1.0,47.33,37.0,Donor 11828,Grocery Store,Kolkata,Community NGO 5402,Chennai,North,320.0,60.0,Yes,2026-06,2026
DON613653,DNR500902,Dairy,20.09,2026-06-29,Remote,Evening,13.3,Claimed,44,claimed,NGO705232,Assigned,2026-07-17,2.0,32.33,0.0,0.0,52.5,Donor 903,Grocery Store,Hyderabad,Community NGO 5233,Kolkata,Central,2845.0,72.0,No,2026-06,2026
DON604259,DNR503374,Packaged Food,15.5,2026-06-29,Hyderabad,Afternoon,18.0,Picked Up,34,picked up,NGO708492,Requested,2026-04-07,2.0,44.69,1.0,28.42,26.0,Donor 3375,Restaurant,Hyderabad,Community NGO 8493,Kolkata,Citywide,1258.0,69.0,Yes,2026-06,2026
DON616669,DNR504075,Snacks,39.17,2026-06-29,Kolkata,Night,15.3,Delivered,86,delivered,NGO708729,Delivered,2026-07-02,2.0,37.41,1.0,17.35,82.5,Donor 4076,Bakery,Mumbai,Community NGO 8730,Delhi NCR,North,2456.0,9.0,No,2026-06,2026
DON615706,DNR507874,Beverages,27.91,2026-06-29,Kolkata,Evening,16.6,Expired,61,expired,,No Claim,,0.0,0.0,0.0,0.0,,Donor 7875,Household,Kolkata,,,,,,,2026-06,2026
DON619775,DNR509364,Cooked Meals,36.93,2026-06-29,Pune,Evening,22.8,Available,81,available,,No Claim,,0.0,0.0,0.0,0.0,,Donor 9365,Restaurant,Hyderabad,,,,,,,2026-06,2026
