Donor_ID,Donation_Count,Total_Quantity_KG,Average_Quantity_KG,Donor_Name,Donor_Type,City
DNR503447,1,18.55,18.55,Donor 3448,Restaurant,Chennai
DNR503446,1,32.54,32.54,Donor 3447,Household,Kolkata
DNR503445,1,34.99,34.99,Donor 3446,Restaurant,Pune
DNR509748,1,32.35,32.35,Donor 9749,Restaurant,Bengaluru
DNR509745,1,27.61,27.61,Donor 9746,Hotel,Remote
DNR509743,1,12.77,12.77,Donor 9744,Grocery Store,Jaipur
DNR509740,1,3.32,3.32,Donor 9741,Grocery Store,Pune
DNR509739,1,14.59,14.59,Donor 9740,Event,Kolkata
DNR509737,1,32.87,32.87,Donor 9738,Restaurant,Hyderabad
DNR509736,1,35.28,35.28,Donor 9737,Restaurant,Kolkata
DNR509734,1,25.39,25.39,Donor 9735,Hotel,Bengaluru
DNR503474,1,23.29,23.29,Donor 3475,Restaurant,Kolkata
DNR503472,1,15.84,15.84,Donor 3473,Household,Kolkata
DNR503470,1,20.52,20.52,Donor 3471,Cafeteria,Mumbai
DNR503466,1,41.01,41.01,Donor 3467,Grocery Store,Chennai
DNR503434,1,32.3,32.3,Donor 3435,Hotel,Pune
DNR503428,1,19.47,19.47,Donor 3429,Household,Pune
DNR503427,1,46.85,46.85,Donor 3428,Restaurant,Ahmedabad
DNR503424,1,34.91,34.91,Donor 3425,Cafeteria,Kolkata
DNR503422,1,53.66,53.66,Donor 3423,Restaurant,Ahmedabad
DNR503420,1,8.52,8.52,Donor 3421,Cafeteria,Kolkata
DNR503418,1,21.58,21.58,Donor 3419,Grocery Store,Delhi NCR
DNR509771,1,14.27,14.27,Donor 9772,Event,Bengaluru
DNR509770,1,44.43,44.43,Donor 9771,Grocery Store,Jaipur
DNR509769,1,23.29,23.29,Donor 9770,Restaurant,Pune
DNR509767,1,57.33,57.33,Donor 9768,Hotel,Kolkata
DNR509760,1,66.42,66.42,Donor 9761,Household,Hyderabad
DNR509758,1,34.85,34.85,Donor 9759,Grocery Store,Delhi NCR
DNR509757,1,45.32,45.32,Donor 9758,Grocery Store,Ahmedabad
DNR509753,1,9.3,9.3,Donor 9754,Household,Mumbai
DNR503459,1,47.3,47.3,Donor 3460,Cafeteria,Kolkata
DNR503416,1,5.19,5.19,Donor 3417,Restaurant,Pune
DNR503415,1,27.6,27.6,Donor 3416,Household,Jaipur
DNR503414,1,10.58,10.58,Donor 3415,Household,Ahmedabad
DNR503413,1,6.72,6.72,Donor 3414,Restaurant,Remote
DNR503406,1,5.93,5.93,Donor 3407,Restaurant,Jaipur
DNR503404,1,30.82,30.82,Donor 3405,Grocery Store,Delhi NCR
DNR503402,1,36.38,36.38,Donor 3403,Restaurant,Bengaluru
DNR509788,1,35.19,35.19,Donor 9789,Event,Bengaluru
DNR509780,1,24.18,24.18,Donor 9781,Restaurant,Chennai
DNR509779,1,23.26,23.26,Donor 9780,Cafeteria,Pune
DNR509778,1,32.47,32.47,Donor 9779,Restaurant,Delhi NCR
DNR509776,1,16.52,16.52,Donor 9777,Grocery Store,Hyderabad
DNR509774,1,30.97,30.97,Donor 9775,Restaurant,Pune
DNR503439,1,21.49,21.49,Donor 3440,Restaurant,Jaipur
DNR503438,1,20.41,20.41,Donor 3439,Household,Remote
DNR503436,1,15.24,15.24,Donor 3437,Restaurant,Mumbai
DNR503369,1,42.35,42.35,Donor 3370,Household,Remote
DNR503368,1,9.59,9.59,Donor 3369,Event,Mumbai
DNR503364,1,16.28,16.28,Donor 3365,Hotel,Bengaluru
DNR503363,1,22.42,22.42,Donor 3364,Event,Ahmedabad
DNR503361,1,19.96,19.96,Donor 3362,Cafeteria,Ahmedabad
DNR503360,1,52.0,52.0,Donor 3361,Household,Ahmedabad
DNR503359,1,41.54,41.54,Donor 3360,Household,Chennai
DNR509810,1,23.34,23.34,Donor 9811,Cafeteria,Chennai
DNR509804,1,11.17,11.17,Donor 9805,Household,Ahmedabad
DNR509802,1,67.59,67.59,Donor 9803,Cafeteria,Bengaluru
DNR509793,1,16.07,16.07,Donor 9794,Hotel,Jaipur
DNR503397,1,36.63,36.63,Donor 3398,Restaurant,Jaipur
DNR503395,1,29.55,29.55,Donor 3396,Household,Pune
DNR503393,1,59.53,59.53,Donor 3394,Restaurant,Chennai
DNR503386,1,21.88,21.88,Donor 3387,Hotel,Ahmedabad
DNR503378,1,35.25,35.25,Donor 3379,Bakery,Kolkata
DNR503333,1,38.63,38.63,Donor 3334,Cafeteria,Remote
DNR503322,1,25.89,25.89,Donor 3323,Cafeteria,Mumbai
DNR503319,1,20.93,20.93,Donor 3320,Restaurant,Mumbai
DNR509828,1,10.15,10.15,Donor 9829,Restaurant,Chennai
DNR509822,1,32.85,32.85,Donor 9823,Restaurant,Pune
DNR509818,1,37.54,37.54,Donor 9819,Grocery Store,Chennai
DNR503357,1,16.14,16.14,Donor 3358,Restaurant,Chennai
DNR503355,1,43.62,43.62,Donor 3356,Event,Kolkata
DNR503352,1,8.61,8.61,Donor 3353,Cafeteria,Mumbai
DNR503345,1,43.96,43.96,Donor 3346,Household,Ahmedabad
DNR503343,1,33.56,33.56,Donor 3344,Restaurant,Kolkata
DNR503342,1,9.22,9.22,Donor 3343,Hotel,Jaipur
DNR503340,1,40.59,40.59,Donor 3341,Event,Remote
DNR503338,1,9.45,9.45,Donor 3339,Restaurant,Hyderabad
DNR503376,1,19.33,19.33,Donor 3377,Restaurant,Kolkata
DNR503370,1,37.93,37.93,Donor 3371,Grocery Store,Mumbai
DNR503298,1,55.86,55.86,Donor 3299,Grocery Store,Jaipur
DNR503295,1,4.39,4.39,Donor 3296,Cafeteria,Delhi NCR
DNR503293,1,30.04,30.04,Donor 3294,Restaurant,Chennai
DNR503284,1,19.46,19.46,Donor 3285,Household,Jaipur
DNR503283,1,37.99,37.99,Donor 3284,Event,Chennai
DNR509842,1,23.72,23.72,Donor 9843,Household,Hyderabad
DNR509838,1,35.72,35.72,Donor 9839,Household,Remote
DNR509837,1,10.0,10.0,Donor 9838,Bakery,Remote
DNR509830,1,14.08,14.08,Donor 9831,Cafeteria,Kolkata
DNR503317,1,21.24,21.24,Donor 3318,Restaurant,Jaipur
DNR503313,1,6.44,6.44,Donor 3314,Restaurant,Hyderabad
DNR503312,1,48.32,48.32,Donor 3313,Restaurant,Chennai
DNR503311,1,34.72,34.72,Donor 3312,Household,Chennai
DNR503306,1,9.03,9.03,Donor 3307,Event,Remote
DNR503304,1,22.54,22.54,Donor 3305,Cafeteria,Jaipur
DNR503334,1,13.79,13.79,Donor 3335,Event,Delhi NCR
DNR503271,1,51.67,51.67,Donor 3272,Grocery Store,Delhi NCR
DNR503269,1,35.35,35.35,Donor 3270,Grocery Store,Kolkata
DNR503268,1,31.72,31.72,Donor 3269,Hotel,Mumbai
DNR503267,1,23.18,23.18,Donor 3268,Cafeteria,Delhi NCR
DNR503263,1,17.66,17.66,Donor 3264,Restaurant,Pune
DNR503262,1,27.21,27.21,Donor 3263,Hotel,Pune
DNR509868,1,18.37,18.37,Donor 9869,Restaurant,Delhi NCR
DNR509867,1,18.86,18.86,Donor 9868,Event,Pune
DNR509863,1,29.89,29.89,Donor 9864,Restaurant,Delhi NCR
DNR509861,1,20.95,20.95,Donor 9862,Cafeteria,Remote
DNR509860,1,41.28,41.28,Donor 9861,Cafeteria,Delhi NCR
DNR509856,1,24.81,24.81,Donor 9857,Restaurant,Hyderabad
DNR509853,1,21.24,21.24,Donor 9854,Hotel,Hyderabad
DNR509850,1,11.61,11.61,Donor 9851,Cafeteria,Mumbai
DNR509849,1,26.68,26.68,Donor 9850,Event,Bengaluru
DNR503299,1,25.18,25.18,Donor 3300,Cafeteria,Remote
DNR503226,1,19.79,19.79,Donor 3227,Restaurant,Bengaluru
DNR503248,1,52.19,52.19,Donor 3249,Cafeteria,Ahmedabad
DNR503247,1,29.18,29.18,Donor 3248,Restaurant,Jaipur
DNR503246,1,23.63,23.63,Donor 3247,Restaurant,Delhi NCR
DNR503245,1,9.21,9.21,Donor 3246,Restaurant,Chennai
DNR503240,1,44.64,44.64,Donor 3241,Hotel,Pune
DNR503239,1,6.92,6.92,Donor 3240,Restaurant,Ahmedabad
DNR509890,1,15.35,15.35,Donor 9891,Cafeteria,Jaipur
DNR509888,1,7.37,7.37,Donor 9889,Household,Delhi NCR
DNR509882,1,21.1,21.1,Donor 9883,Hotel,Jaipur
DNR509881,1,19.05,19.05,Donor 9882,Hotel,Ahmedabad
DNR509875,1,30.44,30.44,Donor 9876,Cafeteria,Kolkata
DNR509873,1,61.66,61.66,Donor 9874,Cafeteria,Jaipur
DNR509871,1,13.88,13.88,Donor 9872,Event,Remote
DNR503279,1,5.64,5.64,Donor 3280,Hotel,Kolkata
DNR503276,1,32.07,32.07,Donor 3277,Restaurant,Pune
DNR503186,1,14.83,14.83,Donor 3187,Hotel,Remote
DNR503185,1,30.11,30.11,Donor 3186,Cafeteria,Bengaluru
DNR503215,1,21.39,21.39,Donor 3216,Household,Pune
DNR503213,1,48.19,48.19,Donor 3214,Household,Pune
DNR503209,1,43.94,43.94,Donor 3210,Hotel,Chennai
DNR503208,1,15.33,15.33,Donor 3209,Bakery,Mumbai
DNR503206,1,15.66,15.66,Donor 3207,Bakery,Jaipur
DNR503201,1,48.14,48.14,Donor 3202,Grocery Store,Remote
DNR509911,1,12.21,12.21,Donor 9912,Restaurant,Chennai
DNR509907,1,15.25,15.25,Donor 9908,Household,Ahmedabad
DNR509904,1,43.75,43.75,Donor 9905,Cafeteria,Chennai
DNR509903,1,27.22,27.22,Donor 9904,Household,Kolkata
DNR509901,1,9.68,9.68,Donor 9902,Restaurant,Jaipur
DNR509896,1,26.36,26.36,Donor 9897,Hotel,Hyderabad
DNR503232,1,13.62,13.62,Donor 3233,Cafeteria,Bengaluru
DNR503229,1,18.73,18.73,Donor 3230,Cafeteria,Bengaluru
DNR503169,1,20.87,20.87,Donor 3170,Hotel,Bengaluru
DNR503161,1,30.14,30.14,Donor 3162,Restaurant,Kolkata
DNR503159,1,19.68,19.68,Donor 3160,Hotel,Kolkata
DNR503156,1,9.37,9.37,Donor 3157,Restaurant,Delhi NCR
DNR509932,1,20.17,20.17,Donor 9933,Restaurant,Pune
DNR509931,1,37.83,37.83,Donor 9932,Grocery Store,Hyderabad
DNR509930,1,31.44,31.44,Donor 9931,Household,Pune
DNR509926,1,23.52,23.52,Donor 9927,Restaurant,Chennai
DNR509925,1,22.38,22.38,Donor 9926,Restaurant,Kolkata
DNR509923,1,9.64,9.64,Donor 9924,Hotel,Mumbai
DNR509919,1,16.79,16.79,Donor 9920,Restaurant,Delhi NCR
DNR509918,1,40.65,40.65,Donor 9919,Cafeteria,Delhi NCR
DNR503194,1,16.3,16.3,Donor 3195,Hotel,Bengaluru
DNR503192,1,34.63,34.63,Donor 3193,Restaurant,Bengaluru
DNR503188,1,9.02,9.02,Donor 3189,Event,Mumbai
DNR503187,1,32.21,32.21,Donor 3188,Bakery,Mumbai
DNR503150,1,32.48,32.48,Donor 3151,Grocery Store,Chennai
DNR503148,1,27.94,27.94,Donor 3149,Restaurant,Kolkata
DNR503144,1,50.21,50.21,Donor 3145,Event,Bengaluru
DNR503137,1,36.49,36.49,Donor 3138,Cafeteria,Bengaluru
DNR509952,1,22.22,22.22,Donor 9953,Restaurant,Jaipur
DNR509951,1,43.85,43.85,Donor 9952,Event,Remote
DNR509950,1,20.51,20.51,Donor 9951,Event,Delhi NCR
DNR509949,1,53.59,53.59,Donor 9950,Restaurant,Remote
DNR509948,1,18.76,18.76,Donor 9949,Bakery,Remote
DNR509947,1,6.95,6.95,Donor 9948,Restaurant,Delhi NCR
DNR509946,1,28.85,28.85,Donor 9947,Hotel,Kolkata
DNR509944,1,18.94,18.94,Donor 9945,Grocery Store,Pune
DNR509941,1,39.37,39.37,Donor 9942,Event,Pune
DNR503176,1,13.96,13.96,Donor 3177,Restaurant,Delhi NCR
DNR503175,1,25.17,25.17,Donor 3176,Event,Delhi NCR
DNR503170,1,18.36,18.36,Donor 3171,Restaurant,Hyderabad
DNR503104,1,31.7,31.7,Donor 3105,Cafeteria,Kolkata
DNR503103,1,34.95,34.95,Donor 3104,Restaurant,Delhi NCR
DNR503102,1,14.19,14.19,Donor 3103,Restaurant,Kolkata
DNR503101,1,17.2,17.2,Donor 3102,Grocery Store,Pune
DNR509969,1,11.39,11.39,Donor 9970,Hotel,Chennai
DNR509967,1,57.2,57.2,Donor 9968,Restaurant,Hyderabad
DNR509964,1,21.36,21.36,Donor 9965,Cafeteria,Delhi NCR
DNR509957,1,36.8,36.8,Donor 9958,Cafeteria,Remote
DNR509955,1,43.06,43.06,Donor 9956,Restaurant,Jaipur
DNR503135,1,15.08,15.08,Donor 3136,Hotel,Pune
DNR503131,1,20.09,20.09,Donor 3132,Household,Remote
DNR503130,1,42.59,42.59,Donor 3131,Event,Pune
DNR503126,1,20.42,20.42,Donor 3127,Hotel,Jaipur
DNR503125,1,20.32,20.32,Donor 3126,Household,Bengaluru
DNR503154,1,19.87,19.87,Donor 3155,Hotel,Bengaluru
DNR503152,1,18.07,18.07,Donor 3153,Cafeteria,Pune
DNR503094,1,9.57,9.57,Donor 3095,Household,Bengaluru
DNR503093,1,45.47,45.47,Donor 3094,Event,Remote
DNR503090,1,44.58,44.58,Donor 3091,Household,Delhi NCR
DNR503086,1,15.01,15.01,Donor 3087,Hotel,Mumbai
DNR503085,1,18.96,18.96,Donor 3086,Cafeteria,Bengaluru
DNR509992,1,22.54,22.54,Donor 9993,Event,Remote
DNR509987,1,26.14,26.14,Donor 9988,Restaurant,Ahmedabad
DNR509983,1,28.18,28.18,Donor 9984,Grocery Store,Bengaluru
DNR509977,1,28.35,28.35,Donor 9978,Household,Bengaluru
DNR509975,1,16.74,16.74,Donor 9976,Restaurant,Ahmedabad
DNR509972,1,26.71,26.71,Donor 9973,Grocery Store,Bengaluru
DNR503118,1,21.63,21.63,Donor 3119,Restaurant,Delhi NCR
DNR503110,1,12.42,12.42,Donor 3111,Household,Remote
DNR503108,1,14.69,14.69,Donor 3109,Cafeteria,Jaipur
DNR503106,1,23.03,23.03,Donor 3107,Household,Mumbai
DNR503105,1,30.79,30.79,Donor 3106,Restaurant,Remote
DNR503046,1,13.04,13.04,Donor 3047,Restaurant,Jaipur
DNR503045,1,3.46,3.46,Donor 3046,Household,Jaipur
DNR503043,1,13.79,13.79,Donor 3044,Hotel,Remote
DNR510003,1,39.84,39.84,Donor 10004,Household,Bengaluru
DNR510002,1,22.82,22.82,Donor 10003,Restaurant,Ahmedabad
DNR510000,1,37.23,37.23,Donor 10001,Cafeteria,Kolkata
DNR509998,1,33.77,33.77,Donor 9999,Restaurant,Jaipur
DNR509997,1,35.05,35.05,Donor 9998,Restaurant,Remote
DNR503076,1,10.44,10.44,Donor 3077,Household,Bengaluru
DNR503075,1,30.6,30.6,Donor 3076,Event,Remote
DNR503073,1,10.11,10.11,Donor 3074,Restaurant,Chennai
DNR503065,1,12.2,12.2,Donor 3066,Restaurant,Mumbai
DNR503062,1,35.77,35.77,Donor 3063,Cafeteria,Bengaluru
DNR503100,1,2.99,2.99,Donor 3101,Bakery,Bengaluru
DNR503097,1,24.04,24.04,Donor 3098,Restaurant,Pune
DNR503095,1,22.03,22.03,Donor 3096,Grocery Store,Mumbai
DNR503004,1,18.0,18.0,Donor 3005,Household,Jaipur
DNR503042,1,17.13,17.13,Donor 3043,Grocery Store,Pune
DNR503031,1,47.97,47.97,Donor 3032,Event,Jaipur
DNR503030,1,6.71,6.71,Donor 3031,Bakery,Bengaluru
DNR503029,1,36.39,36.39,Donor 3030,Household,Pune
DNR503028,1,54.66,54.66,Donor 3029,Restaurant,Remote
DNR503027,1,7.25,7.25,Donor 3028,Restaurant,Remote
DNR503025,1,7.0,7.0,Donor 3026,Hotel,Chennai
DNR503022,1,17.68,17.68,Donor 3023,Restaurant,Jaipur
DNR510024,1,11.94,11.94,Donor 10025,Cafeteria,Pune
DNR510020,1,30.94,30.94,Donor 10021,Household,Bengaluru
DNR510019,1,29.1,29.1,Donor 10020,Grocery Store,Chennai
DNR510018,1,40.18,40.18,Donor 10019,Bakery,Remote
DNR503057,1,29.21,29.21,Donor 3058,Restaurant,Ahmedabad
DNR503049,1,18.56,18.56,Donor 3050,Restaurant,Jaipur
DNR503047,1,37.5,37.5,Donor 3048,Restaurant,Ahmedabad
DNR502968,1,51.31,51.31,Donor 2969,Hotel,Mumbai
DNR503001,1,22.34,22.34,Donor 3002,Restaurant,Ahmedabad
DNR503000,1,13.74,13.74,Donor 3001,Event,Delhi NCR
DNR502998,1,12.02,12.02,Donor 2999,Restaurant,Chennai
DNR502995,1,3.74,3.74,Donor 2996,Hotel,Delhi NCR
DNR502993,1,28.21,28.21,Donor 2994,Restaurant,Pune
DNR502992,1,19.22,19.22,Donor 2993,Grocery Store,Ahmedabad
DNR510049,1,28.31,28.31,Donor 10050,Cafeteria,Ahmedabad
DNR510047,1,9.58,9.58,Donor 10048,Grocery Store,Bengaluru
DNR510045,1,12.71,12.71,Donor 10046,Restaurant,Delhi NCR
DNR510043,1,12.63,12.63,Donor 10044,Cafeteria,Bengaluru
DNR510039,1,20.01,20.01,Donor 10040,Household,Kolkata
DNR503021,1,75.43,75.43,Donor 3022,Hotel,Mumbai
DNR503017,1,12.6,12.6,Donor 3018,Cafeteria,Hyderabad
DNR503013,1,14.96,14.96,Donor 3014,Cafeteria,Mumbai
DNR503005,1,17.34,17.34,Donor 3006,Event,Remote
DNR502934,1,42.34,42.34,Donor 2935,Hotel,Remote
DNR502967,1,37.29,37.29,Donor 2968,Restaurant,Pune
DNR502965,1,37.5,37.5,Donor 2966,Event,Pune
DNR502962,1,22.72,22.72,Donor 2963,Grocery Store,Chennai
DNR502959,1,34.04,34.04,Donor 2960,Bakery,Mumbai
DNR502957,1,24.32,24.32,Donor 2958,Cafeteria,Kolkata
DNR502956,1,12.76,12.76,Donor 2957,Restaurant,Delhi NCR
DNR502954,1,34.25,34.25,Donor 2955,Restaurant,Chennai
DNR502953,1,26.08,26.08,Donor 2954,Household,Chennai
DNR510066,1,32.47,32.47,Donor 10067,Hotel,Hyderabad
DNR510061,1,37.3,37.3,Donor 10062,Event,Chennai
DNR510054,1,5.02,5.02,Donor 10055,Cafeteria,Ahmedabad
DNR510051,1,22.08,22.08,Donor 10052,Restaurant,Pune
DNR502982,1,19.01,19.01,Donor 2983,Household,Mumbai
DNR502981,1,63.92,63.92,Donor 2982,Cafeteria,Remote
DNR502978,1,8.35,8.35,Donor 2979,Restaurant,Delhi NCR
DNR502927,1,27.27,27.27,Donor 2928,Household,Mumbai
DNR502926,1,9.1,9.1,Donor 2927,Cafeteria,Remote
DNR502924,1,26.62,26.62,Donor 2925,Hotel,Remote
DNR502923,1,5.17,5.17,Donor 2924,Restaurant,Hyderabad
DNR502921,1,15.13,15.13,Donor 2922,Household,Bengaluru
DNR502920,1,25.41,25.41,Donor 2921,Hotel,Remote
DNR502918,1,11.05,11.05,Donor 2919,Hotel,Hyderabad
DNR510087,1,52.17,52.17,Donor 10088,Event,Jaipur
DNR510080,1,44.98,44.98,Donor 10081,Hotel,Chennai
DNR510078,1,8.6,8.6,Donor 10079,Event,Delhi NCR
DNR510077,1,26.4,26.4,Donor 10078,Cafeteria,Kolkata
DNR510076,1,16.66,16.66,Donor 10077,Cafeteria,Remote
DNR510071,1,8.73,8.73,Donor 10072,Household,Jaipur
DNR510068,1,45.99,45.99,Donor 10069,Cafeteria,Chennai
DNR502939,1,40.49,40.49,Donor 2940,Cafeteria,Jaipur
DNR502937,1,20.68,20.68,Donor 2938,Cafeteria,Bengaluru
DNR502895,1,22.63,22.63,Donor 2896,Restaurant,Ahmedabad
DNR502894,1,9.99,9.99,Donor 2895,Restaurant,Remote
DNR502887,1,25.5,25.5,Donor 2888,Restaurant,Hyderabad
DNR502886,1,22.88,22.88,Donor 2887,Restaurant,Hyderabad
DNR502877,1,17.19,17.19,Donor 2878,Restaurant,Remote
DNR502874,1,38.12,38.12,Donor 2875,Grocery Store,Pune
DNR510104,1,15.59,15.59,Donor 10105,Household,Remote
DNR510102,1,26.63,26.63,Donor 10103,Hotel,Kolkata
DNR510096,1,43.78,43.78,Donor 10097,Household,Remote
DNR502912,1,27.16,27.16,Donor 2913,Event,Mumbai
DNR502907,1,37.49,37.49,Donor 2908,Household,Chennai
DNR502905,1,26.29,26.29,Donor 2906,Grocery Store,Chennai
DNR502900,1,21.05,21.05,Donor 2901,Restaurant,Chennai
DNR502896,1,18.44,18.44,Donor 2897,Restaurant,Chennai
DNR502931,1,17.46,17.46,Donor 2932,Household,Delhi NCR
DNR502930,1,47.75,47.75,Donor 2931,Restaurant,Chennai
DNR502847,1,32.13,32.13,Donor 2848,Hotel,Jaipur
DNR502841,1,50.02,50.02,Donor 2842,Restaurant,Jaipur
DNR502839,1,22.06,22.06,Donor 2840,Hotel,Delhi NCR
DNR502838,1,5.06,5.06,Donor 2839,Household,Bengaluru
DNR502836,1,17.95,17.95,Donor 2837,Restaurant,Remote
DNR510124,1,30.17,30.17,Donor 10125,Bakery,Chennai
DNR510123,1,44.75,44.75,Donor 10124,Cafeteria,Mumbai
DNR510117,1,28.54,28.54,Donor 10118,Restaurant,Jaipur
DNR510116,1,31.85,31.85,Donor 10117,Restaurant,Kolkata
DNR510112,1,37.42,37.42,Donor 10113,Cafeteria,Ahmedabad
DNR510108,1,11.43,11.43,Donor 10109,Grocery Store,Hyderabad
DNR502872,1,49.77,49.77,Donor 2873,Household,Chennai
DNR502864,1,24.38,24.38,Donor 2865,Household,Pune
DNR502859,1,25.82,25.82,Donor 2860,Restaurant,Jaipur
DNR502857,1,4.9,4.9,Donor 2858,Hotel,Jaipur
DNR502852,1,15.22,15.22,Donor 2853,Restaurant,Chennai
DNR502798,1,39.93,39.93,Donor 2799,Event,Delhi NCR
DNR502795,1,34.28,34.28,Donor 2796,Hotel,Kolkata
DNR502826,1,30.44,30.44,Donor 2827,Event,Ahmedabad
DNR502824,1,68.4,68.4,Donor 2825,Cafeteria,Ahmedabad
DNR502821,1,15.16,15.16,Donor 2822,Hotel,Kolkata
DNR502820,1,37.29,37.29,Donor 2821,Household,Kolkata
DNR502819,1,7.88,7.88,Donor 2820,Bakery,Remote
DNR502816,1,5.42,5.42,Donor 2817,Restaurant,Ahmedabad
DNR502814,1,15.9,15.9,Donor 2815,Hotel,Ahmedabad
DNR510147,1,37.33,37.33,Donor 10148,Grocery Store,Remote
DNR510145,1,16.67,16.67,Donor 10146,Hotel,Jaipur
DNR510141,1,65.05,65.05,Donor 10142,Grocery Store,Chennai
DNR510133,1,31.67,31.67,Donor 10134,Restaurant,Remote
DNR510132,1,24.3,24.3,Donor 10133,Restaurant,Hyderabad
DNR510128,1,40.35,40.35,Donor 10129,Hotel,Mumbai
DNR502851,1,19.21,19.21,Donor 2852,Event,Remote
DNR502780,1,29.46,29.46,Donor 2781,Bakery,Delhi NCR
DNR502778,1,12.86,12.86,Donor 2779,Cafeteria,Ahmedabad
DNR502774,1,37.07,37.07,Donor 2775,Cafeteria,Remote
DNR510163,1,8.87,8.87,Donor 10164,Cafeteria,Remote
DNR510161,1,26.29,26.29,Donor 10162,Cafeteria,Bengaluru
DNR510160,1,29.93,29.93,Donor 10161,Household,Jaipur
DNR510158,1,6.6,6.6,Donor 10159,Hotel,Ahmedabad
DNR510153,1,15.67,15.67,Donor 10154,Household,Hyderabad
DNR510150,1,39.83,39.83,Donor 10151,Restaurant,Pune
DNR502811,1,10.3,10.3,Donor 2812,Grocery Store,Jaipur
DNR502807,1,30.38,30.38,Donor 2808,Event,Bengaluru
DNR502806,1,25.07,25.07,Donor 2807,Restaurant,Ahmedabad
DNR502804,1,15.5,15.5,Donor 2805,Restaurant,Delhi NCR
DNR502803,1,34.54,34.54,Donor 2804,Household,Remote
DNR502802,1,10.16,10.16,Donor 2803,Cafeteria,Jaipur
DNR502801,1,17.53,17.53,Donor 2802,Household,Remote
DNR510185,1,10.39,10.39,Donor 10186,Household,Mumbai
DNR502767,1,27.24,27.24,Donor 2768,Cafeteria,Bengaluru
DNR502765,1,21.55,21.55,Donor 2766,Household,Remote
DNR502762,1,7.15,7.15,Donor 2763,Household,Hyderabad
DNR502758,1,28.04,28.04,Donor 2759,Cafeteria,Delhi NCR
DNR502757,1,23.59,23.59,Donor 2758,Event,Chennai
DNR510184,1,14.07,14.07,Donor 10185,Event,Ahmedabad
DNR510182,1,43.73,43.73,Donor 10183,Household,Jaipur
DNR510180,1,31.93,31.93,Donor 10181,Bakery,Mumbai
DNR510178,1,21.4,21.4,Donor 10179,Household,Kolkata
DNR510177,1,27.64,27.64,Donor 10178,Hotel,Remote
DNR510176,1,40.86,40.86,Donor 10177,Restaurant,Kolkata
DNR510170,1,17.87,17.87,Donor 10171,Household,Hyderabad
DNR510168,1,30.8,30.8,Donor 10169,Cafeteria,Bengaluru
DNR502786,1,63.07,63.07,Donor 2787,Household,Kolkata
DNR502782,1,26.4,26.4,Donor 2783,Restaurant,Bengaluru
DNR502716,1,33.36,33.36,Donor 2717,Household,Chennai
DNR502751,1,16.34,16.34,Donor 2752,Cafeteria,Pune
DNR502748,1,40.06,40.06,Donor 2749,Cafeteria,Chennai
DNR502747,1,33.89,33.89,Donor 2748,Hotel,Pune
DNR502742,1,15.8,15.8,Donor 2743,Event,Hyderabad
DNR502736,1,28.83,28.83,Donor 2737,Restaurant,Remote
DNR502735,1,64.69,64.69,Donor 2736,Hotel,Mumbai
DNR510200,1,15.92,15.92,Donor 10201,Event,Bengaluru
DNR510199,1,42.18,42.18,Donor 10200,Bakery,Bengaluru
DNR510197,1,24.49,24.49,Donor 10198,Restaurant,Pune
DNR510195,1,37.13,37.13,Donor 10196,Household,Jaipur
DNR510194,1,13.97,13.97,Donor 10195,Restaurant,Mumbai
DNR510193,1,31.22,31.22,Donor 10194,Event,Ahmedabad
DNR510192,1,39.14,39.14,Donor 10193,Event,Kolkata
DNR510190,1,17.88,17.88,Donor 10191,Cafeteria,Delhi NCR
DNR510188,1,36.55,36.55,Donor 10189,Restaurant,Chennai
DNR502704,1,30.93,30.93,Donor 2705,Grocery Store,Chennai
DNR502700,1,35.85,35.85,Donor 2701,Bakery,Jaipur
DNR502694,1,13.91,13.91,Donor 2695,Hotel,Hyderabad
DNR502693,1,23.8,23.8,Donor 2694,Event,Bengaluru
DNR502692,1,15.55,15.55,Donor 2693,Event,Remote
DNR510218,1,30.63,30.63,Donor 10219,Restaurant,Chennai
DNR510212,1,14.8,14.8,Donor 10213,Restaurant,Delhi NCR
DNR510211,1,17.01,17.01,Donor 10212,Restaurant,Hyderabad
DNR510208,1,21.54,21.54,Donor 10209,Restaurant,Kolkata
DNR510202,1,19.57,19.57,Donor 10203,Cafeteria,Pune
DNR510201,1,18.14,18.14,Donor 10202,Event,Mumbai
DNR502726,1,14.45,14.45,Donor 2727,Restaurant,Remote
DNR502724,1,15.73,15.73,Donor 2725,Cafeteria,Mumbai
DNR502723,1,10.08,10.08,Donor 2724,Cafeteria,Bengaluru
DNR502722,1,38.24,38.24,Donor 2723,Restaurant,Bengaluru
DNR502721,1,10.0,10.0,Donor 2722,Cafeteria,Pune
DNR502679,1,17.38,17.38,Donor 2680,Restaurant,Pune
DNR502677,1,15.47,15.47,Donor 2678,Hotel,Jaipur
DNR502676,1,36.84,36.84,Donor 2677,Restaurant,Bengaluru
DNR502674,1,18.79,18.79,Donor 2675,Bakery,Pune
DNR502673,1,13.52,13.52,Donor 2674,Hotel,Hyderabad
DNR502671,1,21.11,21.11,Donor 2672,Bakery,Ahmedabad
DNR510239,1,20.86,20.86,Donor 10240,Hotel,Bengaluru
DNR510235,1,10.18,10.18,Donor 10236,Event,Delhi NCR
