NGO_ID,User_ID,Organization_Name,Phone,Address,Capacity,Food_Types,Latitude,Longitude
NGO700890,USER_NGO700890,Community NGO 891,Not Provided,Hyderabad - North,7385,Mixed,17.385,78.4867
NGO708909,USER_NGO708909,Community NGO 8910,Not Provided,Jaipur - Central,1125,Mixed,26.9124,75.7873
NGO708910,USER_NGO708910,Community NGO 8911,Not Provided,Kolkata - Citywide,3865,Mixed,22.5726,88.3639
NGO708911,USER_NGO708911,Community NGO 8912,Not Provided,Jaipur - West,7950,Mixed,26.9124,75.7873
NGO708912,USER_NGO708912,Community NGO 8913,Not Provided,Kolkata - Citywide,4200,Mixed,22.5726,88.3639
NGO708914,USER_NGO708914,Community NGO 8915,Not Provided,Delhi NCR - North,6650,Mixed,28.6139,77.209
NGO708915,USER_NGO708915,Community NGO 8916,Not Provided,Ahmedabad - Central,11590,Mixed,23.0225,72.5714
NGO708916,USER_NGO708916,Community NGO 8917,Not Provided,Kolkata - West,8435,Mixed,22.5726,88.3639
NGO708917,USER_NGO708917,Community NGO 8918,Not Provided,Bengaluru - West,11130,Mixed,12.9716,77.5946
NGO708918,USER_NGO708918,Community NGO 8919,Not Provided,Ahmedabad - East,6495,Mixed,23.0225,72.5714
NGO700891,USER_NGO700891,Community NGO 892,Not Provided,Remote - North,2745,Mixed,20.5937,78.9629
NGO708919,USER_NGO708919,Community NGO 8920,Not Provided,Jaipur - South,10445,Mixed,26.9124,75.7873
NGO708921,USER_NGO708921,Community NGO 8922,Not Provided,Delhi NCR - Central,2415,Mixed,28.6139,77.209
NGO708922,USER_NGO708922,Community NGO 8923,Not Provided,Delhi NCR - North,6050,Mixed,28.6139,77.209
NGO708923,USER_NGO708923,Community NGO 8924,Not Provided,Chennai - East,7465,Mixed,13.0827,80.2707
NGO708924,USER_NGO708924,Community NGO 8925,Not Provided,Pune - West,9490,Mixed,18.5204,73.8567
NGO708925,USER_NGO708925,Community NGO 8926,Not Provided,Mumbai - West,4785,Mixed,19.076,72.8777
NGO708926,USER_NGO708926,Community NGO 8927,Not Provided,Kolkata - Central,5640,Mixed,22.5726,88.3639
NGO708927,USER_NGO708927,Community NGO 8928,Not Provided,Jaipur - West,8330,Mixed,26.9124,75.7873
NGO708928,USER_NGO708928,Community NGO 8929,Not Provided,Hyderabad - Citywide,565,Mixed,17.385,78.4867
NGO700892,USER_NGO700892,Community NGO 893,Not Provided,Ahmedabad - Citywide,1465,Mixed,23.0225,72.5714
NGO708930,USER_NGO708930,Community NGO 8931,Not Provided,Pune - North,140,Mixed,18.5204,73.8567
NGO708931,USER_NGO708931,Community NGO 8932,Not Provided,Bengaluru - Citywide,835,Mixed,12.9716,77.5946
NGO708933,USER_NGO708933,Community NGO 8934,Not Provided,Mumbai - Central,3350,Mixed,19.076,72.8777
NGO708935,USER_NGO708935,Community NGO 8936,Not Provided,Remote - South,13350,Mixed,20.5937,78.9629
NGO708936,USER_NGO708936,Community NGO 8937,Not Provided,Jaipur - North,3070,Mixed,26.9124,75.7873
NGO700893,USER_NGO700893,Community NGO 894,Not Provided,Bengaluru - Central,8905,Mixed,12.9716,77.5946
NGO708939,USER_NGO708939,Community NGO 8940,Not Provided,Delhi NCR - North,2650,Mixed,28.6139,77.209
NGO708940,USER_NGO708940,Community NGO 8941,Not Provided,Jaipur - Central,7795,Mixed,26.9124,75.7873
NGO708941,USER_NGO708941,Community NGO 8942,Not Provided,Pune - North,13170,Mixed,18.5204,73.8567
NGO708942,USER_NGO708942,Community NGO 8943,Not Provided,Bengaluru - South,570,Mixed,12.9716,77.5946
NGO708943,USER_NGO708943,Community NGO 8944,Not Provided,Hyderabad - North,11120,Mixed,17.385,78.4867
NGO708945,USER_NGO708945,Community NGO 8946,Not Provided,Hyderabad - North,13685,Mixed,17.385,78.4867
NGO708947,USER_NGO708947,Community NGO 8948,Not Provided,Pune - East,12090,Mixed,18.5204,73.8567
NGO708948,USER_NGO708948,Community NGO 8949,Not Provided,Ahmedabad - South,11210,Mixed,23.0225,72.5714
NGO700894,USER_NGO700894,Community NGO 895,Not Provided,Kolkata - Citywide,9630,Mixed,22.5726,88.3639
NGO708949,USER_NGO708949,Community NGO 8950,Not Provided,Pune - Central,5060,Mixed,18.5204,73.8567
NGO708950,USER_NGO708950,Community NGO 8951,Not Provided,Remote - Citywide,3700,Mixed,20.5937,78.9629
NGO708951,USER_NGO708951,Community NGO 8952,Not Provided,Kolkata - West,9985,Mixed,22.5726,88.3639
NGO708952,USER_NGO708952,Community NGO 8953,Not Provided,Kolkata - Citywide,325,Mixed,22.5726,88.3639
NGO708953,USER_NGO708953,Community NGO 8954,Not Provided,Mumbai - East,12200,Mixed,19.076,72.8777
NGO708954,USER_NGO708954,Community NGO 8955,Not Provided,Remote - Central,12245,Mixed,20.5937,78.9629
NGO708956,USER_NGO708956,Community NGO 8957,Not Provided,Delhi NCR - West,13240,Mixed,28.6139,77.209
NGO708957,USER_NGO708957,Community NGO 8958,Not Provided,Jaipur - Citywide,11795,Mixed,26.9124,75.7873
NGO708958,USER_NGO708958,Community NGO 8959,Not Provided,Kolkata - Central,8885,Mixed,22.5726,88.3639
NGO700895,USER_NGO700895,Community NGO 896,Not Provided,Hyderabad - North,3695,Mixed,17.385,78.4867
NGO708959,USER_NGO708959,Community NGO 8960,Not Provided,Hyderabad - West,8045,Mixed,17.385,78.4867
NGO708960,USER_NGO708960,Community NGO 8961,Not Provided,Bengaluru - East,3470,Mixed,12.9716,77.5946
NGO708961,USER_NGO708961,Community NGO 8962,Not Provided,Mumbai - Central,525,Mixed,19.076,72.8777
NGO708962,USER_NGO708962,Community NGO 8963,Not Provided,Delhi NCR - Citywide,10155,Mixed,28.6139,77.209
NGO708963,USER_NGO708963,Community NGO 8964,Not Provided,Pune - Central,13535,Mixed,18.5204,73.8567
NGO708964,USER_NGO708964,Community NGO 8965,Not Provided,Bengaluru - South,10885,Mixed,12.9716,77.5946
NGO708965,USER_NGO708965,Community NGO 8966,Not Provided,Remote - South,2135,Mixed,20.5937,78.9629
NGO708966,USER_NGO708966,Community NGO 8967,Not Provided,Mumbai - Central,4155,Mixed,19.076,72.8777
NGO708967,USER_NGO708967,Community NGO 8968,Not Provided,Pune - North,2050,Mixed,18.5204,73.8567
NGO708968,USER_NGO708968,Community NGO 8969,Not Provided,Pune - North,8170,Mixed,18.5204,73.8567
NGO700896,USER_NGO700896,Community NGO 897,Not Provided,Delhi NCR - Central,3995,Mixed,28.6139,77.209
NGO708969,USER_NGO708969,Community NGO 8970,Not Provided,Bengaluru - Citywide,10715,Mixed,12.9716,77.5946
NGO708971,USER_NGO708971,Community NGO 8972,Not Provided,Chennai - North,5135,Mixed,13.0827,80.2707
NGO708972,USER_NGO708972,Community NGO 8973,Not Provided,Chennai - West,12300,Mixed,13.0827,80.2707
NGO708973,USER_NGO708973,Community NGO 8974,Not Provided,Chennai - East,7970,Mixed,13.0827,80.2707
NGO708974,USER_NGO708974,Community NGO 8975,Not Provided,Remote - Citywide,10570,Mixed,20.5937,78.9629
NGO708975,USER_NGO708975,Community NGO 8976,Not Provided,Pune - West,13555,Mixed,18.5204,73.8567
NGO708976,USER_NGO708976,Community NGO 8977,Not Provided,Ahmedabad - Citywide,9855,Mixed,23.0225,72.5714
NGO708977,USER_NGO708977,Community NGO 8978,Not Provided,Jaipur - East,10745,Mixed,26.9124,75.7873
NGO708978,USER_NGO708978,Community NGO 8979,Not Provided,Ahmedabad - East,13570,Mixed,23.0225,72.5714
NGO700897,USER_NGO700897,Community NGO 898,Not Provided,Ahmedabad - North,2865,Mixed,23.0225,72.5714
NGO708979,USER_NGO708979,Community NGO 8980,Not Provided,Jaipur - Citywide,5695,Mixed,26.9124,75.7873
NGO708980,USER_NGO708980,Community NGO 8981,Not Provided,Delhi NCR - Citywide,11165,Mixed,28.6139,77.209
NGO708981,USER_NGO708981,Community NGO 8982,Not Provided,Bengaluru - South,8400,Mixed,12.9716,77.5946
NGO708982,USER_NGO708982,Community NGO 8983,Not Provided,Ahmedabad - West,3700,Mixed,23.0225,72.5714
NGO708983,USER_NGO708983,Community NGO 8984,Not Provided,Bengaluru - East,10130,Mixed,12.9716,77.5946
NGO708984,USER_NGO708984,Community NGO 8985,Not Provided,Bengaluru - Central,3330,Mixed,12.9716,77.5946
NGO708986,USER_NGO708986,Community NGO 8987,Not Provided,Chennai - Central,12900,Mixed,13.0827,80.2707
NGO708987,USER_NGO708987,Community NGO 8988,Not Provided,Chennai - West,2525,Mixed,13.0827,80.2707
NGO708988,USER_NGO708988,Community NGO 8989,Not Provided,Mumbai - South,5940,Mixed,19.076,72.8777
NGO700898,USER_NGO700898,Community NGO 899,Not Provided,Delhi NCR - Citywide,11830,Mixed,28.6139,77.209
NGO708989,USER_NGO708989,Community NGO 8990,Not Provided,Chennai - Citywide,3040,Mixed,13.0827,80.2707
NGO708990,USER_NGO708990,Community NGO 8991,Not Provided,Kolkata - Central,7375,Mixed,22.5726,88.3639
NGO708991,USER_NGO708991,Community NGO 8992,Not Provided,Mumbai - East,10045,Mixed,19.076,72.8777
NGO708992,USER_NGO708992,Community NGO 8993,Not Provided,Bengaluru - South,7185,Mixed,12.9716,77.5946
NGO708993,USER_NGO708993,Community NGO 8994,Not Provided,Ahmedabad - Central,12675,Mixed,23.0225,72.5714
NGO708994,USER_NGO708994,Community NGO 8995,Not Provided,Hyderabad - Central,7640,Mixed,17.385,78.4867
NGO708995,USER_NGO708995,Community NGO 8996,Not Provided,Kolkata - East,1535,Mixed,22.5726,88.3639
NGO708996,USER_NGO708996,Community NGO 8997,Not Provided,Pune - East,10565,Mixed,18.5204,73.8567
NGO708997,USER_NGO708997,Community NGO 8998,Not Provided,Remote - North,4705,Mixed,20.5937,78.9629
NGO708998,USER_NGO708998,Community NGO 8999,Not Provided,Chennai - East,13295,Mixed,13.0827,80.2707
NGO700008,USER_NGO700008,Community NGO 9,Not Provided,Delhi NCR - Citywide,7905,Mixed,28.6139,77.209
NGO700089,USER_NGO700089,Community NGO 90,Not Provided,Jaipur - West,3290,Mixed,26.9124,75.7873
NGO709001,USER_NGO709001,Community NGO 9002,Not Provided,Chennai - West,12440,Mixed,13.0827,80.2707
NGO709002,USER_NGO709002,Community NGO 9003,Not Provided,Remote - South,7850,Mixed,20.5937,78.9629
NGO709003,USER_NGO709003,Community NGO 9004,Not Provided,Delhi NCR - Central,5075,Mixed,28.6139,77.209
NGO709005,USER_NGO709005,Community NGO 9006,Not Provided,Chennai - West,6850,Mixed,13.0827,80.2707
NGO709006,USER_NGO709006,Community NGO 9007,Not Provided,Mumbai - Central,8265,Mixed,19.076,72.8777
NGO709007,USER_NGO709007,Community NGO 9008,Not Provided,Kolkata - West,13985,Mixed,22.5726,88.3639
NGO700900,USER_NGO700900,Community NGO 901,Not Provided,Kolkata - North,1815,Mixed,22.5726,88.3639
NGO709009,USER_NGO709009,Community NGO 9010,Not Provided,Delhi NCR - East,2140,Mixed,28.6139,77.209
NGO709010,USER_NGO709010,Community NGO 9011,Not Provided,Chennai - South,14630,Mixed,13.0827,80.2707
NGO709011,USER_NGO709011,Community NGO 9012,Not Provided,Remote - North,8605,Mixed,20.5937,78.9629
NGO709013,USER_NGO709013,Community NGO 9014,Not Provided,Jaipur - Central,6220,Mixed,26.9124,75.7873
NGO709014,USER_NGO709014,Community NGO 9015,Not Provided,Jaipur - Central,1485,Mixed,26.9124,75.7873
NGO709015,USER_NGO709015,Community NGO 9016,Not Provided,Mumbai - Citywide,4645,Mixed,19.076,72.8777
NGO709016,USER_NGO709016,Community NGO 9017,Not Provided,Ahmedabad - East,10390,Mixed,23.0225,72.5714
NGO709017,USER_NGO709017,Community NGO 9018,Not Provided,Remote - Citywide,9250,Mixed,20.5937,78.9629
NGO709018,USER_NGO709018,Community NGO 9019,Not Provided,Jaipur - North,12505,Mixed,26.9124,75.7873
NGO700901,USER_NGO700901,Community NGO 902,Not Provided,Remote - West,11495,Mixed,20.5937,78.9629
NGO709019,USER_NGO709019,Community NGO 9020,Not Provided,Delhi NCR - East,4895,Mixed,28.6139,77.209
NGO709021,USER_NGO709021,Community NGO 9022,Not Provided,Pune - Central,6440,Mixed,18.5204,73.8567
NGO709022,USER_NGO709022,Community NGO 9023,Not Provided,Jaipur - West,3015,Mixed,26.9124,75.7873
NGO709024,USER_NGO709024,Community NGO 9025,Not Provided,Delhi NCR - North,4480,Mixed,28.6139,77.209
NGO709025,USER_NGO709025,Community NGO 9026,Not Provided,Remote - Citywide,13220,Mixed,20.5937,78.9629
NGO709026,USER_NGO709026,Community NGO 9027,Not Provided,Kolkata - South,6040,Mixed,22.5726,88.3639
NGO709027,USER_NGO709027,Community NGO 9028,Not Provided,Ahmedabad - Central,7935,Mixed,23.0225,72.5714
NGO709028,USER_NGO709028,Community NGO 9029,Not Provided,Chennai - Central,4185,Mixed,13.0827,80.2707
NGO700902,USER_NGO700902,Community NGO 903,Not Provided,Delhi NCR - Central,12820,Mixed,28.6139,77.209
NGO709029,USER_NGO709029,Community NGO 9030,Not Provided,Pune - North,6715,Mixed,18.5204,73.8567
NGO709030,USER_NGO709030,Community NGO 9031,Not Provided,Hyderabad - Central,3345,Mixed,17.385,78.4867
NGO709031,USER_NGO709031,Community NGO 9032,Not Provided,Hyderabad - West,8090,Mixed,17.385,78.4867
NGO709032,USER_NGO709032,Community NGO 9033,Not Provided,Jaipur - South,12355,Mixed,26.9124,75.7873
NGO709033,USER_NGO709033,Community NGO 9034,Not Provided,Remote - North,2810,Mixed,20.5937,78.9629
NGO709034,USER_NGO709034,Community NGO 9035,Not Provided,Bengaluru - South,11490,Mixed,12.9716,77.5946
NGO709035,USER_NGO709035,Community NGO 9036,Not Provided,Ahmedabad - Central,6535,Mixed,23.0225,72.5714
NGO709036,USER_NGO709036,Community NGO 9037,Not Provided,Mumbai - Central,450,Mixed,19.076,72.8777
NGO709037,USER_NGO709037,Community NGO 9038,Not Provided,Jaipur - North,1380,Mixed,26.9124,75.7873
NGO700903,USER_NGO700903,Community NGO 904,Not Provided,Hyderabad - Citywide,12090,Mixed,17.385,78.4867
NGO709039,USER_NGO709039,Community NGO 9040,Not Provided,Kolkata - Central,2505,Mixed,22.5726,88.3639
NGO709040,USER_NGO709040,Community NGO 9041,Not Provided,Delhi NCR - Citywide,5480,Mixed,28.6139,77.209
NGO709041,USER_NGO709041,Community NGO 9042,Not Provided,Pune - South,8405,Mixed,18.5204,73.8567
NGO709042,USER_NGO709042,Community NGO 9043,Not Provided,Kolkata - East,480,Mixed,22.5726,88.3639
NGO709043,USER_NGO709043,Community NGO 9044,Not Provided,Bengaluru - West,165,Mixed,12.9716,77.5946
NGO709044,USER_NGO709044,Community NGO 9045,Not Provided,Ahmedabad - Citywide,835,Mixed,23.0225,72.5714
NGO709045,USER_NGO709045,Community NGO 9046,Not Provided,Delhi NCR - West,9125,Mixed,28.6139,77.209
NGO709046,USER_NGO709046,Community NGO 9047,Not Provided,Hyderabad - West,3690,Mixed,17.385,78.4867
NGO709047,USER_NGO709047,Community NGO 9048,Not Provided,Delhi NCR - North,12475,Mixed,28.6139,77.209
NGO709048,USER_NGO709048,Community NGO 9049,Not Provided,Delhi NCR - Citywide,2975,Mixed,28.6139,77.209
NGO709049,USER_NGO709049,Community NGO 9050,Not Provided,Kolkata - East,3890,Mixed,22.5726,88.3639
NGO709050,USER_NGO709050,Community NGO 9051,Not Provided,Mumbai - West,9930,Mixed,19.076,72.8777
NGO709051,USER_NGO709051,Community NGO 9052,Not Provided,Ahmedabad - North,9130,Mixed,23.0225,72.5714
NGO709052,USER_NGO709052,Community NGO 9053,Not Provided,Mumbai - Citywide,12255,Mixed,19.076,72.8777
NGO709055,USER_NGO709055,Community NGO 9056,Not Provided,Bengaluru - Central,4760,Mixed,12.9716,77.5946
NGO709056,USER_NGO709056,Community NGO 9057,Not Provided,Jaipur - Citywide,6605,Mixed,26.9124,75.7873
NGO709057,USER_NGO709057,Community NGO 9058,Not Provided,Mumbai - West,9330,Mixed,19.076,72.8777
NGO700905,USER_NGO700905,Community NGO 906,Not Provided,Chennai - South,3775,Mixed,13.0827,80.2707
NGO709059,USER_NGO709059,Community NGO 9060,Not Provided,Jaipur - South,5335,Mixed,26.9124,75.7873
NGO709060,USER_NGO709060,Community NGO 9061,Not Provided,Hyderabad - Central,6215,Mixed,17.385,78.4867
NGO709061,USER_NGO709061,Community NGO 9062,Not Provided,Remote - South,13890,Mixed,20.5937,78.9629
NGO709062,USER_NGO709062,Community NGO 9063,Not Provided,Remote - South,4475,Mixed,20.5937,78.9629
NGO709064,USER_NGO709064,Community NGO 9065,Not Provided,Hyderabad - West,7545,Mixed,17.385,78.4867
NGO709066,USER_NGO709066,Community NGO 9067,Not Provided,Chennai - Central,14330,Mixed,13.0827,80.2707
NGO709067,USER_NGO709067,Community NGO 9068,Not Provided,Kolkata - Citywide,12130,Mixed,22.5726,88.3639
NGO709068,USER_NGO709068,Community NGO 9069,Not Provided,Kolkata - East,12105,Mixed,22.5726,88.3639
NGO700906,USER_NGO700906,Community NGO 907,Not Provided,Chennai - South,6420,Mixed,13.0827,80.2707
NGO709069,USER_NGO709069,Community NGO 9070,Not Provided,Kolkata - South,12710,Mixed,22.5726,88.3639
NGO709071,USER_NGO709071,Community NGO 9072,Not Provided,Chennai - South,7485,Mixed,13.0827,80.2707
NGO709072,USER_NGO709072,Community NGO 9073,Not Provided,Chennai - East,10655,Mixed,13.0827,80.2707
NGO709073,USER_NGO709073,Community NGO 9074,Not Provided,Hyderabad - Central,11800,Mixed,17.385,78.4867
NGO709074,USER_NGO709074,Community NGO 9075,Not Provided,Jaipur - West,270,Mixed,26.9124,75.7873
NGO709077,USER_NGO709077,Community NGO 9078,Not Provided,Ahmedabad - South,195,Mixed,23.0225,72.5714
NGO700907,USER_NGO700907,Community NGO 908,Not Provided,Jaipur - West,9395,Mixed,26.9124,75.7873
NGO709079,USER_NGO709079,Community NGO 9080,Not Provided,Remote - Central,4625,Mixed,20.5937,78.9629
NGO709080,USER_NGO709080,Community NGO 9081,Not Provided,Remote - South,9910,Mixed,20.5937,78.9629
NGO709082,USER_NGO709082,Community NGO 9083,Not Provided,Ahmedabad - East,9095,Mixed,23.0225,72.5714
NGO709083,USER_NGO709083,Community NGO 9084,Not Provided,Kolkata - North,9165,Mixed,22.5726,88.3639
NGO709085,USER_NGO709085,Community NGO 9086,Not Provided,Chennai - Citywide,320,Mixed,13.0827,80.2707
NGO709086,USER_NGO709086,Community NGO 9087,Not Provided,Hyderabad - North,8325,Mixed,17.385,78.4867
NGO709087,USER_NGO709087,Community NGO 9088,Not Provided,Pune - West,7390,Mixed,18.5204,73.8567
NGO709088,USER_NGO709088,Community NGO 9089,Not Provided,Bengaluru - North,9615,Mixed,12.9716,77.5946
NGO700908,USER_NGO700908,Community NGO 909,Not Provided,Remote - Central,3380,Mixed,20.5937,78.9629
NGO709089,USER_NGO709089,Community NGO 9090,Not Provided,Pune - South,5160,Mixed,18.5204,73.8567
NGO709090,USER_NGO709090,Community NGO 9091,Not Provided,Hyderabad - Central,7155,Mixed,17.385,78.4867
NGO709092,USER_NGO709092,Community NGO 9093,Not Provided,Hyderabad - Central,2465,Mixed,17.385,78.4867
NGO709094,USER_NGO709094,Community NGO 9095,Not Provided,Pune - South,14115,Mixed,18.5204,73.8567
NGO709095,USER_NGO709095,Community NGO 9096,Not Provided,Chennai - Central,8575,Mixed,13.0827,80.2707
NGO709098,USER_NGO709098,Community NGO 9099,Not Provided,Jaipur - East,10020,Mixed,26.9124,75.7873
NGO700090,USER_NGO700090,Community NGO 91,Not Provided,Remote - East,11785,Mixed,20.5937,78.9629
NGO700909,USER_NGO700909,Community NGO 910,Not Provided,Mumbai - North,5635,Mixed,19.076,72.8777
NGO709099,USER_NGO709099,Community NGO 9100,Not Provided,Kolkata - Central,12250,Mixed,22.5726,88.3639
NGO709100,USER_NGO709100,Community NGO 9101,Not Provided,Pune - North,14260,Mixed,18.5204,73.8567
NGO709101,USER_NGO709101,Community NGO 9102,Not Provided,Remote - North,8150,Mixed,20.5937,78.9629
NGO709102,USER_NGO709102,Community NGO 9103,Not Provided,Remote - Citywide,7610,Mixed,20.5937,78.9629
NGO709103,USER_NGO709103,Community NGO 9104,Not Provided,Remote - East,14010,Mixed,20.5937,78.9629
NGO709104,USER_NGO709104,Community NGO 9105,Not Provided,Jaipur - South,5395,Mixed,26.9124,75.7873
NGO709106,USER_NGO709106,Community NGO 9107,Not Provided,Delhi NCR - South,6195,Mixed,28.6139,77.209
NGO709107,USER_NGO709107,Community NGO 9108,Not Provided,Remote - East,10680,Mixed,20.5937,78.9629
NGO709108,USER_NGO709108,Community NGO 9109,Not Provided,Remote - South,14755,Mixed,20.5937,78.9629
NGO709109,USER_NGO709109,Community NGO 9110,Not Provided,Jaipur - North,6955,Mixed,26.9124,75.7873
NGO709110,USER_NGO709110,Community NGO 9111,Not Provided,Hyderabad - Central,1790,Mixed,17.385,78.4867
NGO709111,USER_NGO709111,Community NGO 9112,Not Provided,Kolkata - East,7925,Mixed,22.5726,88.3639
NGO709114,USER_NGO709114,Community NGO 9115,Not Provided,Chennai - East,1140,Mixed,13.0827,80.2707
NGO709115,USER_NGO709115,Community NGO 9116,Not Provided,Chennai - North,840,Mixed,13.0827,80.2707
NGO709116,USER_NGO709116,Community NGO 9117,Not Provided,Delhi NCR - North,7345,Mixed,28.6139,77.209
NGO709117,USER_NGO709117,Community NGO 9118,Not Provided,Kolkata - Citywide,14400,Mixed,22.5726,88.3639
NGO709118,USER_NGO709118,Community NGO 9119,Not Provided,Delhi NCR - Central,8250,Mixed,28.6139,77.209
NGO700911,USER_NGO700911,Community NGO 912,Not Provided,Kolkata - East,9530,Mixed,22.5726,88.3639
NGO709119,USER_NGO709119,Community NGO 9120,Not Provided,Bengaluru - South,11935,Mixed,12.9716,77.5946
NGO709121,USER_NGO709121,Community NGO 9122,Not Provided,Hyderabad - Central,12380,Mixed,17.385,78.4867
NGO709122,USER_NGO709122,Community NGO 9123,Not Provided,Pune - North,10475,Mixed,18.5204,73.8567
NGO709124,USER_NGO709124,Community NGO 9125,Not Provided,Chennai - West,10445,Mixed,13.0827,80.2707
NGO709126,USER_NGO709126,Community NGO 9127,Not Provided,Bengaluru - Citywide,8690,Mixed,12.9716,77.5946
NGO709128,USER_NGO709128,Community NGO 9129,Not Provided,Chennai - Central,9180,Mixed,13.0827,80.2707
